"game_id","play_id","half","shooter","shot_outcome","shooter_team","shot_outcome_numeric","shot_sequence","previous_shots"
401169778,167,1,"Tucker Blackwell","made","Army",1,1,1
401169779,167,2,"Jermaine Samuels","made","Villanova",1,1,0
401169780,167,2,"Tyler Millin","missed","Middle Tennessee",-1,-2,-1
401185770,167,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169782,167,2,"Devon Goodman","missed","Pennsylvania",-1,-1,0
401169785,167,2,"Collin Gillespie","made","Villanova",1,1,0
401168413,167,2,"Markus Howard","missed","Marquette",-1,-2,-1
401168325,167,2,"Christian Bishop","made","Creighton",1,1,-1
401168396,167,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,-1
401168352,167,2,"Cole Swider","made","Villanova",1,1,-1
401168302,167,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,0
401168331,167,2,"Ty-Shon Alexander","missed","Creighton",-1,-1,0
401168306,167,2,"Kamar Baldwin","missed","Butler",-1,-2,-1
401168419,167,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401168378,167,2,"Justin Moore","made","Villanova",1,1,0
401168454,167,2,"Romaro Gill","missed","Seton Hall",-1,-1,1
401168404,167,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,-1
401169778,168,1,"Cole Swider","missed","Villanova",-1,-1,4
401166061,168,2,"Kyle Young","made","Ohio State",1,1,0
401169779,168,2,"Jermaine Samuels","made","Villanova",1,2,1
401182609,168,2,"Jermaine Samuels","made","Villanova",1,1,-1
401169784,168,2,"Saddiq Bey","made","Villanova",1,1,-2
401169661,168,2,"Udoka Azubuike","missed","Kansas",-1,-1,2
401169785,168,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401168325,168,2,"Christian Bishop","made","Creighton",1,2,1
401168352,168,2,"Jaylen Butz","missed","DePaul",-1,-1,1
401169470,168,2,"Brendan Adams","made","UConn",1,1,0
401168435,168,2,"Maliek White","missed","Providence",-1,-1,0
401169471,168,2,"Jermaine Samuels","made","Villanova",1,3,2
401168439,168,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401166061,169,2,"Collin Gillespie","missed","Villanova",-1,-1,0
401169779,169,2,"Mason McMurray","missed","Ohio",-1,-1,0
401169780,169,2,"Saddiq Bey","made","Villanova",1,1,0
401185770,169,2,"Tristan Clark","missed","Baylor",-1,-1,0
401169781,169,1,"Saddiq Bey","made","Villanova",1,1,1
401169783,169,2,"Ryan Daly","made","Saint Joseph's",1,1,0
401168413,169,2,"Theo John","missed","Marquette",-1,-1,0
401168325,169,2,"Jermaine Samuels","missed","Villanova",-1,-1,1
401168396,169,2,"Omer Yurtseven","missed","Georgetown",-1,-1,1
401169470,169,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-2,-1
401168331,169,2,"Saddiq Bey","missed","Villanova",-1,-2,-1
401168306,169,2,"Saddiq Bey","made","Villanova",1,1,-1
401168452,169,2,"Sandro Mamukelashvili","missed","Seton Hall",-1,-1,0
401169471,169,2,"Jake Forrester","missed","Temple",-1,-2,-1
401168378,169,2,"Jalen Coleman-Lands","made","DePaul",1,2,1
401168454,169,2,"Saddiq Bey","missed","Villanova",-1,-1,3
401168404,169,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401169778,170,1,"Tucker Blackwell","missed","Army",-1,-1,1
401169781,170,1,"Saddiq Bey","made","Villanova",1,2,1
401169782,170,2,"Saddiq Bey","made","Villanova",1,3,-1
401169784,170,2,"Saddiq Bey","made","Villanova",1,1,1
401169661,170,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401169785,170,2,"Collin Gillespie","missed","Villanova",-1,-1,-1
401168352,170,2,"Paul Reed","made","DePaul",1,1,0
401168435,170,2,"A.J. Reeves","made","Providence",1,1,-1
401168468,170,2,"Collin Gillespie","made","Villanova",1,1,1
401168306,170,2,"Bryce Golden","made","Butler",1,3,-1
401168419,170,2,"Cole Swider","missed","Villanova",-1,-1,0
401168378,170,2,"Jalen Coleman-Lands","made","DePaul",1,3,2
401168439,170,2,"Luwane Pipkins","missed","Providence",-1,-1,0
401169779,171,2,"Ben Vander Plas","made","Ohio",1,1,0
401169780,171,2,"Brandon Slater","missed","Villanova",-1,-1,0
401182609,171,2,"Reggie Perry","made","Mississippi State",1,1,-1
401185770,171,2,"Saddiq Bey","made","Villanova",1,1,-2
401169781,171,1,"Saddiq Bey","made","Villanova",1,3,2
401168413,171,2,"Justin Moore","missed","Villanova",-1,-1,0
401169470,171,2,"Christian Vital","missed","UConn",-1,-1,3
401168435,171,2,"Saddiq Bey","missed","Villanova",-1,-2,-1
401168331,171,2,"Marcus Zegarowski","missed","Creighton",-1,-1,1
401168306,171,2,"Justin Moore","missed","Villanova",-1,-1,0
401168452,171,2,"Collin Gillespie","missed","Villanova",-1,-1,0
401169471,171,2,"Justin Moore","made","Villanova",1,1,0
401168454,171,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,0
401166061,172,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-2,-1
401169779,172,2,"Justin Moore","missed","Villanova",-1,-2,-1
401182609,172,2,"Reggie Perry","missed","Mississippi State",-1,-1,1
401185770,172,2,"Davion Mitchell","missed","Baylor",-1,-1,-1
401169783,172,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169785,172,2,"Jason Carter","made","Xavier",1,1,0
401168396,172,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401168352,172,2,"Paul Reed","missed","DePaul",-1,-1,1
401168302,172,2,"Justin Moore","missed","Villanova",-1,-1,0
401168468,172,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401168419,172,2,"Sacar Anim","missed","Marquette",-1,-1,0
401169471,172,2,"Quinton Rose","missed","Temple",-1,-1,1
401169786,172,2,"Cole Swider","missed","Villanova",-1,-1,0
401168470,172,2,"Saddiq Bey","made","Villanova",1,2,1
401168439,172,2,"Kalif Young","made","Providence",1,1,0
401168454,172,2,"Myles Powell","missed","Seton Hall",-1,-1,0
401168404,172,2,"Jeremiah Robinson-Earl","made","Villanova",1,3,2
401169778,173,1,"Tommy Funk","made","Army",1,1,-1
401169782,173,2,"AJ Brodeur","missed","Pennsylvania",-1,-1,0
401169661,173,2,"Jermaine Samuels","missed","Villanova",-1,-1,1
401168325,173,2,"Collin Gillespie","made","Villanova",1,1,-1
401168435,173,2,"David Duke","made","Providence",1,1,0
401168452,173,2,"Myles Powell","made","Seton Hall",1,1,0
401168470,173,2,"Saddiq Bey","made","Villanova",1,3,2
401168439,173,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,0
401168404,173,2,"Jeremiah Robinson-Earl","made","Villanova",1,4,3
401166061,174,2,"Jermaine Samuels","missed","Villanova",-1,-1,0
401169779,174,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,0
401169781,174,2,"Isiah Deas","made","La Salle",1,1,0
401168413,174,2,"Jermaine Samuels","missed","Villanova",-1,-2,-1
401168325,174,2,"Marcus Zegarowski","made","Creighton",1,1,0
401168352,174,2,"Jermaine Samuels","made","Villanova",1,2,1
401168435,174,2,"Saddiq Bey","made","Villanova",1,1,-2
401168468,174,2,"LJ Figueroa","made","St. John's",1,1,0
401168331,174,2,"Collin Gillespie","missed","Villanova",-1,-1,4
401168452,174,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169471,174,2,"Saddiq Bey","missed","Villanova",-1,-2,-1
401168378,174,2,"Charlie Moore","made","DePaul",1,1,0
401168439,174,2,"A.J. Reeves","missed","Providence",-1,-1,0
401168454,174,2,"Jermaine Samuels","made","Villanova",1,1,1
401169778,175,1,"Tommy Funk","missed","Army",-1,-1,1
401185770,175,2,"Jermaine Samuels","made","Villanova",1,1,-1
401169782,175,2,"AJ Brodeur","made","Pennsylvania",1,1,-1
401169783,175,2,"Ryan Daly","made","Saint Joseph's",1,2,1
401169784,175,2,"Kevin Anderson","made","Delaware",1,1,-2
401169661,175,2,"Isaiah Moss","missed","Kansas",-1,-2,-1
401168325,175,2,"Jermaine Samuels","missed","Villanova",-1,-1,-1
401168396,175,2,"Saddiq Bey","missed","Villanova",-1,-1,2
401168352,175,2,"Charlie Moore","missed","DePaul",-1,-1,1
401169470,175,2,"Akok Akok","missed","UConn",-1,-1,1
401168302,175,2,"Jermaine Samuels","missed","Villanova",-1,-2,-1
401168435,175,2,"Kalif Young","made","Providence",1,1,0
401168468,175,2,"Saddiq Bey","missed","Villanova",-1,-2,-1
401168306,175,2,"Aaron Thompson","missed","Butler",-1,-1,0
401168419,175,2,"Jermaine Samuels","made","Villanova",1,3,2
401169786,175,2,"Tyrique Jones","made","Xavier",1,2,1
401169779,176,2,"Justin Moore","made","Villanova",1,1,-2
401169783,176,2,"Ryan Daly","made","Saint Joseph's",1,3,2
401168413,176,2,"Koby McEwen","missed","Marquette",-1,-1,0
401168435,176,2,"Saddiq Bey","missed","Villanova",-1,-2,1
401168331,176,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401168419,176,2,"Jermaine Samuels","made","Villanova",1,4,3
401169471,176,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401168378,176,2,"Charlie Moore","made","DePaul",1,2,1
401169786,176,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168470,176,2,"Collin Gillespie","missed","Villanova",-1,-1,0
401168454,176,2,"Sandro Mamukelashvili","made","Seton Hall",1,1,-1
401169779,177,2,"Jason Preston","made","Ohio",1,1,-2
401169780,177,2,"Brandon Slater","missed","Villanova",-1,-2,-1
401169781,177,2,"David Beatty","missed","La Salle",-1,-1,0
401169782,177,2,"Justin Moore","made","Villanova",1,1,0
401169783,177,2,"Justin Moore","missed","Villanova",-1,-1,0
401169661,177,2,"Devon Dotson","missed","Kansas",-1,-2,-1
401168396,177,2,"Saddiq Bey","made","Villanova",1,2,-1
401168352,177,2,"Jaylen Butz","made","DePaul",1,1,-1
401169470,177,2,"Collin Gillespie","made","Villanova",1,1,1
401168302,177,2,"Aaron Thompson","made","Butler",1,1,0
401168452,177,2,"Myles Powell","missed","Seton Hall",-1,-1,1
401168419,177,2,"Sacar Anim","missed","Marquette",-1,-2,-1
401168378,177,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-2
401168439,177,2,"Saddiq Bey","made","Villanova",1,1,-1
401168404,177,2,"Jamorko Pickett","missed","Georgetown",-1,-1,1
401166061,178,2,"Saddiq Bey","missed","Villanova",-1,-1,0
401169779,178,2,"Collin Gillespie","missed","Villanova",-1,-1,-1
401182609,178,2,"Tyson Carter","made","Mississippi State",1,3,2
401185770,178,2,"Jared Butler","missed","Baylor",-1,-1,1
401169785,178,2,"Justin Moore","made","Villanova",1,1,0
401168413,178,2,"Justin Moore","made","Villanova",1,1,-1
401168325,178,2,"Damien Jefferson","made","Creighton",1,1,0
401168396,178,2,"Saddiq Bey","made","Villanova",1,3,2
401168352,178,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169470,178,2,"Alterique Gilbert","made","UConn",1,3,2
401168302,178,2,"Cole Swider","missed","Villanova",-1,-1,0
401168435,178,2,"Kalif Young","missed","Providence",-1,-1,1
401168468,178,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401169471,178,2,"Nate Pierre-Louis","missed","Temple",-1,-1,0
401168378,178,2,"Paul Reed","missed","DePaul",-1,-3,1
401169786,178,2,"KyKy Tandy","made","Xavier",1,1,0
401168439,178,2,"Saddiq Bey","made","Villanova",1,1,1
401169780,179,2,"C.J. Jones","made","Middle Tennessee",1,1,0
401182609,179,2,"Tyson Carter","made","Mississippi State",1,4,3
401169781,179,2,"Isiah Deas","missed","La Salle",-1,-1,1
401169782,179,2,"Cole Swider","missed","Villanova",-1,-1,0
401169783,179,2,"Lorenzo Edwards","made","Saint Joseph's",1,1,-1
401168396,179,2,"Jamorko Pickett","missed","Georgetown",-1,-2,-1
401169470,179,2,"Saddiq Bey","missed","Villanova",-1,-1,0
401168331,179,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401168306,179,2,"Collin Gillespie","made","Villanova",1,3,2
401168452,179,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168419,179,2,"Brandon Slater","missed","Villanova",-1,-1,0
401169786,179,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401168470,179,2,"Marcellus Earlington","missed","St. John's",-1,-1,0
401168454,179,2,"Myles Powell","made","Seton Hall",1,1,-1
401168404,179,2,"Jamorko Pickett","missed","Georgetown",-1,-1,-1
401166061,180,2,"Kyle Young","made","Ohio State",1,2,1
401169780,180,2,"Cole Swider","missed","Villanova",-1,-2,-1
401169784,180,2,"Nate Darling","made","Delaware",1,2,1
401168325,180,2,"Justin Moore","missed","Villanova",-1,-1,1
401168302,180,2,"Khalif Battle","missed","Butler",-1,-1,0
401168331,180,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401168306,180,2,"Collin Gillespie","missed","Villanova",-1,-1,3
401169471,180,2,"Justin Moore","made","Villanova",1,2,1
401168378,180,2,"Justin Moore","missed","Villanova",-1,-1,1
401168439,180,2,"Justin Moore","made","Villanova",1,1,0
401169778,181,1,"Collin Gillespie","missed","Villanova",-1,-4,-3
401166061,181,2,"Collin Gillespie","made","Villanova",1,1,-1
401182609,181,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401185770,181,2,"Freddie Gillespie","made","Baylor",1,1,0
401169781,181,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169783,181,2,"Collin Gillespie","made","Villanova",1,1,0
401169784,181,2,"Nate Darling","missed","Delaware",-1,-1,2
401169661,181,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401168396,181,2,"Saddiq Bey","made","Villanova",1,4,3
401168468,181,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401168331,181,2,"Marcus Zegarowski","missed","Creighton",-1,-1,-1
401169786,181,2,"Tyrique Jones","made","Xavier",1,3,2
401168470,181,2,"Justin Moore","missed","Villanova",-1,-1,1
401168439,181,2,"Luwane Pipkins","made","Providence",1,1,-1
401168454,181,2,"Collin Gillespie","missed","Villanova",-1,-1,0
401168404,181,2,"Saddiq Bey","made","Villanova",1,1,-1
401166061,182,2,"Kyle Young","missed","Ohio State",-1,-1,2
401169779,182,2,"Saddiq Bey","made","Villanova",1,1,-1
401169780,182,2,"Brandon Slater","missed","Villanova",-1,-3,-2
401185770,182,2,"Freddie Gillespie","made","Baylor",1,2,1
401169782,182,2,"Jordan Dingle","missed","Pennsylvania",-1,-3,-2
401169783,182,2,"Ryan Daly","missed","Saint Joseph's",-1,-1,3
401169661,182,2,"Jeremiah Robinson-Earl","made","Villanova",1,3,2
401168396,182,2,"Jahvon Blair","made","Georgetown",1,2,1
401168302,182,2,"Jermaine Samuels","made","Villanova",1,1,-2
401168306,182,2,"Jordan Tucker","missed","Butler",-1,-1,0
401168419,182,2,"Brandon Slater","made","Villanova",1,1,-1
401169471,182,2,"Monty Scott","missed","Temple",-1,-1,0
401168378,182,2,"Charlie Moore","missed","DePaul",-1,-1,2
401168439,182,2,"Justin Moore","missed","Villanova",-1,-1,1
401185770,183,2,"Jermaine Samuels","made","Villanova",1,1,1
401169781,183,2,"Collin Gillespie","made","Villanova",1,1,0
401169784,183,2,"Justin Moore","missed","Villanova",-1,-1,0
401169661,183,2,"Christian Braun","made","Kansas",1,1,0
401168413,183,2,"Collin Gillespie","missed","Villanova",-1,-1,0
401168396,183,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401168302,183,2,"Bryce Golden","made","Butler",1,2,1
401168331,183,2,"Jermaine Samuels","missed","Villanova",-1,-1,3
401168452,183,2,"Jared Rhoden","made","Seton Hall",1,1,0
401168419,183,2,"Brandon Slater","made","Villanova",1,1,1
401169786,183,2,"Justin Moore","made","Villanova",1,1,-1
401168470,183,2,"LJ Figueroa","missed","St. John's",-1,-2,-1
401168454,183,2,"Quincy McKnight","missed","Seton Hall",-1,-3,-2
401166061,184,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401169780,184,2,"Brandon Slater","missed","Villanova",-1,-4,-3
401182609,184,2,"KeyShawn Feazell","missed","Mississippi State",-1,-1,0
401185770,184,2,"Jared Butler","missed","Baylor",-1,-1,-1
401169781,184,2,"Ed Croswell","made","La Salle",1,1,0
401169782,184,2,"Justin Moore","missed","Villanova",-1,-1,1
401169661,184,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,3
401169785,184,2,"Paul Scruggs","missed","Xavier",-1,-1,0
401168325,184,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401169470,184,2,"Alterique Gilbert","missed","UConn",-1,-1,3
401168452,184,2,"Brandon Slater","missed","Villanova",-1,-1,0
401168378,184,2,"Saddiq Bey","made","Villanova",1,2,1
401168439,184,2,"Luwane Pipkins","missed","Providence",-1,-1,1
401169778,185,1,"Tommy Funk","made","Army",1,1,-1
401169779,185,2,"Ben Vander Plas","made","Ohio",1,2,1
401169780,185,2,"Jeremiah Robinson-Earl","made","Villanova",1,2,1
401169781,185,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401169784,185,2,"Collin Gillespie","missed","Villanova",-1,-1,0
401168413,185,2,"Greg Elliott","missed","Marquette",-1,-1,0
401168325,185,2,"Jeremiah Robinson-Earl","made","Villanova",1,3,2
401168396,185,2,"Omer Yurtseven","made","Georgetown",1,1,-1
401168302,185,2,"Bryce Golden","missed","Butler",-1,-1,2
401168435,185,2,"Alpha Diallo","missed","Providence",-1,-3,-2
401168468,185,2,"Rasheem Dunn","made","St. John's",1,3,2
401168306,185,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-1
401168419,185,2,"Jamal Cain","made","Marquette",1,1,0
401169471,185,2,"Nate Pierre-Louis","made","Temple",1,1,-1
401169786,185,2,"Tyrique Jones","missed","Xavier",-1,-1,3
401168470,185,2,"Rasheem Dunn","missed","St. John's",-1,-1,0
401169778,186,1,"Tommy Funk","made","Army",1,2,1
401166061,186,2,"Kaleb Wesson","made","Ohio State",1,1,0
401169779,186,2,"Justin Moore","missed","Villanova",-1,-2,1
401169783,186,2,"Collin Gillespie","missed","Villanova",-1,-1,1
401169661,186,2,"Ochai Agbaji","made","Kansas",1,1,0
401169785,186,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168325,186,2,"Damien Jefferson","made","Creighton",1,2,1
401168396,186,2,"Collin Gillespie","missed","Villanova",-1,-1,3
401168352,186,2,"Paul Reed","made","DePaul",1,1,-1
401168306,186,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401168419,186,2,"Jamal Cain","made","Marquette",1,2,1
401169471,186,2,"Justin Moore","missed","Villanova",-1,-1,2
401168439,186,2,"David Duke","missed","Providence",-1,-1,0
401168454,186,2,"Saddiq Bey","made","Villanova",1,3,-1
401168404,186,2,"Saddiq Bey","made","Villanova",1,1,1
401169778,187,1,"Justin Moore","missed","Villanova",-1,-1,-1
401166061,187,2,"Cole Swider","made","Villanova",1,1,0
401169780,187,2,"C.J. Jones","missed","Middle Tennessee",-1,-1,1
401182609,187,2,"Tyson Carter","missed","Mississippi State",-1,-1,4
401169781,187,2,"Isiah Deas","missed","La Salle",-1,-1,-1
401169782,187,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,0
401169784,187,2,"Nate Darling","made","Delaware",1,2,-1
401169661,187,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168413,187,2,"Cole Swider","missed","Villanova",-1,-1,0
401168325,187,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,3
401168352,187,2,"Cole Swider","missed","Villanova",-1,-1,1
401168435,187,2,"Alpha Diallo","missed","Providence",-1,-4,-3
401168331,187,2,"Denzel Mahoney","made","Creighton",1,1,1
401169786,187,2,"Tyrique Jones","made","Xavier",1,3,-1
401168470,187,2,"Saddiq Bey","missed","Villanova",-1,-1,3
401168454,187,2,"Quincy McKnight","missed","Seton Hall",-1,-4,-3
401168404,187,2,"Saddiq Bey","made","Villanova",1,2,1
401166061,188,2,"Duane Washington Jr.","missed","Ohio State",-1,-1,0
401169779,188,2,"Ben Vander Plas","made","Ohio",1,3,2
401169783,188,2,"Chereef Knox","made","Saint Joseph's",1,1,0
401169785,188,2,"Paul Scruggs","missed","Xavier",-1,-2,-1
401168468,188,2,"Nick Rutherford","missed","St. John's",-1,-1,0
401168331,188,2,"Denzel Mahoney","made","Creighton",1,2,1
401168306,188,2,"Sean McDermott","made","Butler",1,1,1
401169471,188,2,"Quinton Rose","made","Temple",1,1,-1
401168378,188,2,"Collin Gillespie","missed","Villanova",-1,-1,0
401169786,188,2,"Justin Moore","missed","Villanova",-1,-1,1
401168404,188,2,"Terrell Allen","made","Georgetown",1,3,2
401169779,189,2,"Jermaine Samuels","missed","Villanova",-1,-1,2
401169780,189,2,"Justin Moore","made","Villanova",1,1,0
401182609,189,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,0
401185770,189,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-2,-1
401169781,189,2,"Collin Gillespie","missed","Villanova",-1,-1,-1
401169782,189,2,"Ryan Betley","made","Pennsylvania",1,1,0
401169784,189,2,"Justin Moore","made","Villanova",1,1,-1
401168413,189,2,"Saddiq Bey","missed","Villanova",-1,-1,1
401168325,189,2,"Marcus Zegarowski","missed","Creighton",-1,-1,1
401168396,189,2,"Jamorko Pickett","made","Georgetown",1,1,-2
401168352,189,2,"Jaylen Butz","made","DePaul",1,1,1
401169470,189,2,"Collin Gillespie","made","Villanova",1,2,1
401168302,189,2,"Kamar Baldwin","made","Butler",1,1,1
401168435,189,2,"Collin Gillespie","made","Villanova",1,2,1
401168331,189,2,"Justin Moore","made","Villanova",1,1,-1
401168306,189,2,"Sean McDermott","made","Butler",1,2,1
401168452,189,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-2,-1
401168419,189,2,"Jermaine Samuels","made","Villanova",1,5,4
401168454,189,2,"Saddiq Bey","missed","Villanova",-1,-1,3
401168404,189,2,"Jermaine Samuels","missed","Villanova",-1,-3,-2
401169778,190,2,"Tommy Funk","made","Army",1,1,0
401166061,190,2,"Saddiq Bey","missed","Villanova",-1,-2,-1
401169780,190,2,"Eli Lawrence","missed","Middle Tennessee",-1,-1,0
401182609,190,2,"Tyson Carter","made","Mississippi State",1,4,-1
401169782,190,2,"Saddiq Bey","missed","Villanova",-1,-1,3
401169784,190,2,"Justin Moore","made","Villanova",1,1,1
401168396,190,2,"Jamorko Pickett","missed","Georgetown",-1,-2,1
401168352,190,2,"Saddiq Bey","made","Villanova",1,1,0
401169470,190,2,"Brendan Adams","missed","UConn",-1,-1,1
401168302,190,2,"Jermaine Samuels","missed","Villanova",-1,-2,1
401168435,190,2,"David Duke","missed","Providence",-1,-1,1
401168468,190,2,"Collin Gillespie","made","Villanova",1,1,-1
401168331,190,2,"Mitch Ballock","made","Creighton",1,1,0
401168306,190,2,"Collin Gillespie","made","Villanova",1,3,-1
401168419,190,2,"Jermaine Samuels","made","Villanova",1,6,5
401168378,190,2,"Jalen Coleman-Lands","made","DePaul",1,4,3
401169786,190,2,"Saddiq Bey","missed","Villanova",-1,-1,1
401168470,190,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401168439,190,2,"Kalif Young","made","Providence",1,2,1
401169778,191,2,"Saddiq Bey","missed","Villanova",-1,-1,0
401169779,191,2,"Ben Vander Plas","missed","Ohio",-1,-1,3
401185770,191,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,-2
401169784,191,2,"Ryan Allen","missed","Delaware",-1,-1,2
401169661,191,2,"Saddiq Bey","made","Villanova",1,2,1
401169785,191,2,"Jermaine Samuels","made","Villanova",1,1,0
401168325,191,2,"Collin Gillespie","made","Villanova",1,1,1
401168352,191,2,"Charlie Moore","made","DePaul",1,1,-1
401168468,191,2,"Marcellus Earlington","made","St. John's",1,1,0
401168331,191,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,2
401168306,191,2,"Aaron Thompson","missed","Butler",-1,-2,-1
401168419,191,2,"Greg Elliott","made","Marquette",1,1,0
401168439,191,2,"Saddiq Bey","made","Villanova",1,2,1
401168404,191,2,"Jahvon Blair","missed","Georgetown",-1,-5,-4
401166061,192,2,"Duane Washington Jr.","made","Ohio State",1,1,-1
401185770,192,2,"Freddie Gillespie","missed","Baylor",-1,-1,2
401169782,192,2,"Devon Goodman","missed","Pennsylvania",-1,-2,-1
401169661,192,2,"Christian Braun","missed","Kansas",-1,-1,1
401169785,192,2,"Jermaine Samuels","made","Villanova",1,2,1
401168413,192,2,"Koby McEwen","made","Marquette",1,1,-1
401168396,192,2,"Justin Moore","missed","Villanova",-1,-1,0
401169470,192,2,"Cole Swider","missed","Villanova",-1,-2,-1
401168302,192,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-1,1
401168435,192,2,"Justin Moore","missed","Villanova",-1,-1,0
401168468,192,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,1
401168452,192,2,"Quincy McKnight","missed","Seton Hall",-1,-2,-1
401168419,192,2,"Brandon Slater","missed","Villanova",-1,-1,1
401169471,192,2,"Quinton Rose","missed","Temple",-1,-1,1
401169786,192,2,"Justin Moore","missed","Villanova",-1,-2,-1
401168470,192,2,"Saddiq Bey","made","Villanova",1,3,-1
401169778,193,2,"Tucker Blackwell","missed","Army",-1,-1,0
401166061,193,2,"Collin Gillespie","missed","Villanova",-1,-2,-1
401169780,193,2,"Antonio Green","missed","Middle Tennessee",-1,-2,-1
401182609,193,2,"D.J. Stewart Jr.","missed","Mississippi State",-1,-1,0
401169781,193,2,"Justin Moore","missed","Villanova",-1,-1,0
401169783,193,2,"Justin Moore","missed","Villanova",-1,-2,-1
401169784,193,2,"Collin Gillespie","made","Villanova",1,1,-1
401169785,193,2,"Jermaine Samuels","made","Villanova",1,3,2
401168413,193,2,"Bryan Antoine","missed","Villanova",-1,-1,0
401168325,193,2,"Saddiq Bey","missed","Villanova",-1,-1,0
401168352,193,2,"Collin Gillespie","made","Villanova",1,1,1
401168468,193,2,"Rasheem Dunn","missed","St. John's",-1,-1,3
401168331,193,2,"Denzel Mahoney","made","Creighton",1,3,2
401168378,193,2,"Cole Swider","missed","Villanova",-1,-1,0
401168470,193,2,"Julian Champagnie","made","St. John's",1,2,1
401168454,193,2,"Myles Powell","made","Seton Hall",1,1,1
401169779,194,2,"Ben Vander Plas","made","Ohio",1,3,-1
401169782,194,2,"Justin Moore","made","Villanova",1,1,-1
401169784,194,2,"Nate Darling","made","Delaware",1,3,2
401169661,194,2,"Saddiq Bey","missed","Villanova",-1,-1,2
401168396,194,2,"Cole Swider","missed","Villanova",-1,-3,-2
401169470,194,2,"Jeremiah Robinson-Earl","missed","Villanova",-1,-3,-2
401168302,194,2,"Kamar Baldwin","made","Butler",1,2,1
401168435,194,2,"A.J. Reeves","missed","Providence",-1,-1,1
401168331,194,2,"Saddiq Bey","made","Villanova",1,1,-2
401168452,194,2,"Saddiq Bey","made","Villanova",1,1,-1
401168419,194,2,"Koby McEwen","missed","Marquette",-1,-3,-2
401169471,194,2,"Jermaine Samuels","missed","Villanova",-1,-1,3
401169786,194,2,"Quentin Goodin","missed","Xavier",-1,-1,0
401168439,194,2,"Alpha Diallo","missed","Providence",-1,-1,0
401168454,194,2,"Myles Powell","missed","Seton Hall",-1,-1,1
401168404,194,2,"Timothy Ighoefe","made","Georgetown",1,1,0
401169778,195,2,"Jeremiah Robinson-Earl","made","Villanova",1,1,0
401169779,195,2,"Collin Gillespie","made","Villanova",1,1,-1
401169780,195,2,"Jayce Johnson","missed","Middle Tennessee",-1,-2,-1
401182609,195,2,"Robert Woodard II","missed","Mississippi State",-1,-1,-1
